1.38491152,1.820977,0.4221
1.27658608,1.477702333,0.4919
1.3469776,1.230690167,0.5287
1.10849376,1.338974333,0.5643
0.98073216,1.269666333,0.5813
1.07952944,1.085198333,0.5928
1.05490928,1.293057167,0.6224
0.95567136,1.115109,0.6026
0.9876512,1.170551333,0.6166
1.14105456,1.145937167,0.6286
0.99615088,1.092984833,0.6403
1.01034576,0.9944635,0.652
1.08003664,0.9718955,0.6446
1.14419936,0.967919833,0.6398
0.9680688,0.989760833,0.663
1.038852,0.874822833,0.6324
1.10684368,0.941144,0.6614
1.04801632,0.855148,0.6668
0.90001792,0.926833333,0.6796
0.9545448,0.961141333,0.6576
1.1758488,0.794425333,0.6547
0.85461984,0.966993,0.6886
1.01120608,1.067303,0.6854
0.9704384,1.004057167,0.6785
0.94255712,0.894228667,0.6845
0.88682848,0.934396333,0.6685
0.78391616,0.783462667,0.721
0.91241728,0.906761833,0.7205
0.89220304,0.691918667,0.7227
0.90665792,0.863219333,0.7213
0.90289488,0.624747167,0.7289
0.769032,0.829151667,0.7236
0.7902672,0.768462333,0.7294
1.02145824,0.581843167,0.7285
0.91292256,0.7241805,0.73
1.0272448,0.842699333,0.7293
0.79100752,0.968356333,0.7282
0.7490368,0.655570167,0.7328
0.8965104,0.790089167,0.7285
0.96718416,0.824717833,0.7315
0.94539808,0.7059785,0.7295
0.8677832,0.785626167,0.7343
1.00397744,0.624394333,0.7329
0.994,0.780552,0.7328
0.96498288,0.781430167,0.7364
0.8723248,0.614040667,0.7345
0.94990464,0.693223,0.7371
0.84512768,0.762481667,0.7329
1.080764,0.709269333,0.7405
0.90937856,0.668292333,0.7365
0.89132976,0.76108,0.7364
0.98137456,0.887105,0.7392
0.74032896,0.6345805,0.7381
0.914332,0.713048833,0.7375
1.00608048,0.7296875,0.7383
0.91201248,0.775624333,0.7385
0.9791816,0.832178,0.7373
1.00956496,0.827958,0.7404
0.99910496,0.783214167,0.7426
0.68345904,0.741360833,0.7423
0.9535328,0.746920833,0.7383
0.88465536,0.750642167,0.7445
0.99126736,0.764092667,0.7361
0.9028992,0.803888,0.7389
1.05676496,0.801165,0.741
1.04664,0.902642667,0.7396
0.80055984,0.8424765,0.7421
0.96875504,0.834322333,0.7416
0.8482464,0.673647667,0.7417
0.8415688,0.660858167,0.7396
0.9024088,0.700034667,0.7374
0.9162288,0.768593167,0.7392
0.74329984,0.581114167,0.7401
0.8716296,0.7254825,0.7407
0.75068032,0.596268833,0.7499
0.99698864,0.625734833,0.7385
0.98530192,0.59305,0.7419
0.72033216,0.725337333,0.7366
0.92479984,0.590405333,0.7455
0.9124024,0.770214667,0.7455
0.96206256,0.713133667,0.7475
0.90870944,0.772698833,0.7443
0.95847952,0.827912667,0.746
0.61394192,0.7275925,0.743
0.73322192,0.636723667,0.7482
0.8962224,0.620034833,0.743
0.759048,0.7769725,0.7456
0.88060016,0.574139667,0.7431
1.0245616,0.705964,0.744
0.82766032,0.709411333,0.7466
0.88846144,0.674762833,0.7492
0.91700096,0.836441333,0.7466
0.90007536,0.711737333,0.7505
0.80234304,0.6444325,0.7517
0.93907968,0.754798667,0.748
0.95819184,0.634615833,0.7474
0.75487968,0.5566835,0.7479
1.01634752,0.719168833,0.7462
0.9082192,0.777643833,0.7485
1.00854608,0.67389,0.7533
0.95802544,0.676351833,0.7467
0.90014816,0.7626515,0.7471
1.00640192,0.7060865,0.7451
0.84972528,0.853022,0.7465
1.01477008,0.692675,0.7501
0.83385856,0.544321333,0.7471
0.90285216,0.570021333,0.7506
0.88043904,0.7088135,0.7493
0.86068224,0.696789833,0.7475
0.7815256,0.6071385,0.7528
0.84685168,0.814039333,0.7499
1.02207696,0.733992167,0.7505
0.89231296,0.6371535,0.7532
1.05347536,0.645226333,0.7492
0.82970288,0.762687,0.7542
0.79360864,0.614919333,0.7504
0.72826864,0.571571333,0.7471
0.95535616,0.714975,0.7513
0.85511312,0.626108167,0.7504
0.97795536,0.682857167,0.7516
0.81349344,0.575632667,0.752
1.05799408,0.744713167,0.7497
0.78749104,0.781667,0.7518
0.84504864,0.684733167,0.7457
0.8571144,0.703365667,0.7519
0.86340784,0.674826333,0.7531
1.13794064,0.565423333,0.751
0.75484016,0.6457215,0.7525
0.7864336,0.862536167,0.757
0.87487296,0.8155595,0.7487
1.05658656,0.530653833,0.7446
0.84978224,0.748654333,0.7518
0.7192656,0.692174,0.7469
0.92423872,0.778993333,0.7519
0.89837088,0.697561833,0.7521
0.85262,0.563491,0.7544
1.11887312,0.841417,0.7496
0.88253824,0.823673167,0.7539
1.04148304,0.708296833,0.755
0.86921376,0.535517833,0.7524
0.98874768,0.6364955,0.7479
0.89304128,0.650442333,0.7574
0.88807456,0.562180167,0.7524
0.962732,0.851277167,0.7509
0.74406752,0.743740333,0.755
0.87771232,0.721675,0.7565
0.86202352,0.757232833,0.7559
0.57624576,0.692702833,0.7528
1.22020496,0.890059,0.7582
0.93041152,0.650583667,0.7569
0.96299008,0.787321833,0.7568
0.99766128,0.818145333,0.7542
0.83535872,0.5917355,0.7575
0.94273728,0.6710945,0.758
0.98540896,0.646325,0.7564
0.97359904,0.698357833,0.7519
0.96372992,0.685681667,0.7581
0.79189008,0.684592,0.754
0.80662736,0.743,0.7547
0.9882056,0.695869667,0.7593
0.92034272,0.637256,0.7579
1.03608752,0.758888667,0.7573
0.81238864,0.759169333,0.7583
0.94724464,0.592705333,0.7564
0.78514448,0.691330333,0.7578
0.83502512,0.631409,0.7585
