1.7311394,1.4323,0.4932
1.5957326,1.3482,0.5179
1.683722,1.3824,0.5226
1.3856172,1.3513,0.5211
1.2259152,1.1615,0.5868
1.3494118,1.5834,0.4625
1.3186366,1.2875,0.5495
1.1945892,1.1505,0.5974
1.234564,1.2074,0.5766
1.4263182,1.0996,0.6131
1.2451886,1.1311,0.5956
1.2629322,1.0831,0.613
1.3500458,1.099,0.6128
1.4302492,1.0882,0.6155
1.210086,1.1228,0.6114
1.298565,1.0649,0.6228
1.3835546,1.0452,0.6362
1.3100204,1.1188,0.5933
1.1250224,1.1035,0.6099
1.193181,1.0856,0.6225
1.469811,1.0873,0.6173
1.0682748,1.1826,0.5824
1.2640076,1.042,0.6362
1.213048,1.0322,0.6399
1.1781964,1.0204,0.6464
1.1085356,0.9893,0.6561
0.9798952,0.9879,0.6552
1.1405216,0.9885,0.659
1.1152538,0.9826,0.659
1.1333224,0.9833,0.657
1.1286186,0.9848,0.6584
0.96129,0.9926,0.6565
0.987834,0.9815,0.6598
1.2768228,0.9872,0.6567
1.1411532,0.9825,0.6569
1.284056,0.9786,0.6585
0.9887594,0.9843,0.6578
0.936296,0.9805,0.6593
1.120638,0.9771,0.6596
1.2089802,0.9822,0.6589
1.1817476,0.9757,0.6586
1.084729,1.0249,0.6392
1.2549718,0.9973,0.6523
1.2425,1.035,0.6358
1.2062286,1.0023,0.6517
1.090406,1.0188,0.6411
1.1873808,1.0099,0.6474
1.0564096,0.9898,0.6537
1.350955,1.0244,0.6391
1.1367232,1.0147,0.6477
1.1141622,1.0476,0.6318
1.2267182,0.9985,0.6548
0.9254112,1.0029,0.6495
1.142915,0.997,0.6507
1.2576006,1.0319,0.6384
1.1400156,1,0.6495
1.223977,1.0032,0.6516
1.2619562,1.0591,0.6324
1.2488812,1.0287,0.6386
0.8543238,1.0035,0.6508
1.191916,1.0026,0.6484
1.1058192,0.9794,0.6582
1.2390842,0.9866,0.655
1.128624,1.0027,0.6531
1.3209562,0.9852,0.6557
1.3083,1.0271,0.6449
1.0006998,0.9948,0.6517
1.2109438,0.9774,0.6584
1.060308,0.9748,0.6622
1.051961,1.0118,0.6431
1.128011,0.9741,0.6626
1.145286,0.9912,0.6511
0.9291248,1.0728,0.6278
1.089537,0.9929,0.6517
0.9383504,0.9738,0.6599
1.2462358,0.987,0.6606
1.2316274,0.9976,0.6529
0.9004152,0.9805,0.6567
1.1559998,0.9731,0.6596
1.140503,0.9992,0.6533
1.2025782,0.9673,0.6621
1.1358868,1.0262,0.6423
1.1980994,1.0112,0.6433
0.7674274,1.0322,0.6375
0.9165274,0.9754,0.6612
1.120278,0.9835,0.6595
0.94881,1.0134,0.6473
1.1007502,0.9972,0.6533
1.280702,0.9898,0.6545
1.0345754,0.9793,0.6586
1.1105768,0.9809,0.6582
1.1462512,1.0097,0.6441
1.1250942,1.0179,0.6483
1.0029288,0.9762,0.6569
1.1738496,0.9677,0.6627
1.1977398,1.0271,0.6419
0.9435996,0.9717,0.6636
1.2704344,0.9767,0.6631
1.135274,0.9455,0.6719
1.2606826,0.9443,0.6723
