1.182668,1.251779,0.734895,1.197195,1.560072, 0.9304,0.6746
0.906483,0.725417,1.075904,1.117215,0.726385, 0.9340,0.6747
1.376575,0.960933,1.263854,0.735481,0.979820, 0.9324,0.6741
0.948094,0.697189,1.353537,1.040331,0.669432, 0.9347,0.6738
0.642080,0.920387,1.404725,0.641016,0.879430, 0.9312,0.6743
1.018338,1.149762,1.024846,1.029088,0.915024, 0.9297,0.6744
1.197054,0.828888,0.588087,1.438035,0.606964, 0.9321,0.6743
0.757685,1.089092,1.000622,1.137165,1.180596, 0.9323,0.6750
1.019454,0.937299,1.174665,0.816216,0.907692, 0.9339,0.6739
1.221508,0.964625,1.260930,1.004715,0.527636, 0.9335,0.6746
1.623608,1.923629,0.993048,1.411898,0.664009, 0.9350,0.6733
0.996845,1.441629,0.478614,1.203163,1.243658, 0.9309,0.6755
0.936795,1.629910,1.437418,0.682411,1.192950, 0.9345,0.6733
1.014359,0.889760,1.296211,0.951530,0.959066, 0.9349,0.6733
1.176055,0.998454,1.213076,1.402731,1.202477, 0.9320,0.6751
1.215427,1.582475,0.772743,1.191378,1.166914, 0.9322,0.6738
1.011288,1.444031,1.362187,1.038106,1.341268, 0.9323,0.6731
0.904374,1.040114,1.439947,1.064093,1.319226, 0.9312,0.6752
1.473688,1.595536,1.974546,1.164528,0.744042, 0.9339,0.6735
1.586082,1.209319,0.643875,1.187497,0.967920, 0.9307,0.6738
1.447224,0.823774,0.809169,0.781217,1.414812, 0.9294,0.6760
0.972800,0.828963,0.848294,1.194918,1.074195, 0.9333,0.6748
0.746184,0.566274,1.125073,1.554725,1.189780, 0.9305,0.6739
0.968308,0.781401,1.512947,1.205467,1.045238, 0.9297,0.6741
1.780599,1.141160,0.771146,1.600935,1.011637, 0.9320,0.6763
1.099548,1.508779,0.796848,0.977045,1.276092, 0.9323,0.6732
2.051028,0.896925,1.314261,1.158163,0.924318, 0.9324,0.6735
0.909619,1.431383,0.868456,1.210168,0.793502, 0.9313,0.6756
1.967124,1.809383,0.823663,1.529036,0.752975, 0.9317,0.6748
0.855622,0.551251,0.761292,0.839790,0.804080, 0.9293,0.6754
1.396991,0.773615,0.592107,0.912360,1.667173, 0.9317,0.6754
1.165846,1.081877,1.071704,1.093506,1.064663, 0.9321,0.6744
1.282341,0.957397,0.889094,1.047923,1.149970, 0.9323,0.6756
1.247298,1.085695,0.699384,0.867992,1.311542, 0.9319,0.6752
0.821640,1.283891,1.343530,0.868322,1.225144, 0.9294,0.6750
1.152654,0.595848,0.553641,1.504512,0.973334, 0.9333,0.6742
1.298332,0.806795,1.274264,0.903450,1.091519, 0.9321,0.6741
1.153708,0.931935,0.855308,1.243693,1.387428, 0.9332,0.6722
1.624857,0.817268,1.016746,0.808745,1.001469, 0.9339,0.6737
0.792161,0.894136,0.981211,0.822813,0.645768, 0.9339,0.6734
2.158267,0.775194,1.315210,1.394121,0.979365, 0.9331,0.6733
0.727988,0.958552,0.749538,0.884656,1.132495, 0.9321,0.6744
0.762282,1.396989,1.285083,0.639663,0.568800, 0.9321,0.6722
0.498575,1.234299,0.925232,1.484141,1.527745, 0.9319,0.6749
1.050901,0.767693,0.752670,1.100864,0.938627, 0.9336,0.6722
1.341725,1.639733,0.900831,1.150556,1.712794, 0.9331,0.6719
1.323395,0.914060,1.121764,1.190497,0.823446, 0.9323,0.6737
0.783830,0.926322,1.395940,1.759758,1.481636, 0.9317,0.6757
1.168826,0.807634,0.923044,1.115178,0.782070, 0.9333,0.6750
0.917303,0.980622,1.327550,1.676555,1.558725, 0.9309,0.6726
0.803740,1.009777,0.823760,0.860032,1.249327, 0.9337,0.6721
1.322299,1.354194,0.951300,1.098210,1.106820, 0.9314,0.6741
1.002018,1.376593,1.190150,0.722312,0.808491, 0.9296,0.6756
0.897055,1.236381,0.798308,1.325704,1.301914, 0.9294,0.6749
0.851136,1.928424,1.117344,1.456875,1.032531, 0.9318,0.6765
0.927049,0.914544,1.191362,1.236616,0.774518, 0.9320,0.6735
0.712932,0.776706,0.963757,1.108656,1.371040, 0.9305,0.6750
1.529399,0.917619,1.365719,1.568887,1.379200, 0.9322,0.6750
1.283513,0.802150,0.845623,1.009222,1.422442, 0.9325,0.6750
1.076954,1.208057,0.839474,1.721539,1.550323, 0.9336,0.6747
0.749150,0.826667,1.101824,1.262248,1.225389, 0.9340,0.6737
1.346031,1.180497,0.727045,1.005270,0.849179, 0.9311,0.6756
0.875903,0.949331,0.857287,1.480836,1.188481, 0.9303,0.6739
0.573345,0.751230,0.820448,1.372735,0.916557, 0.9317,0.6734
1.153525,0.696184,1.032706,1.178928,0.882695, 0.9340,0.6728
0.908033,1.373901,1.124360,1.008216,0.958317, 0.9303,0.6743
0.954682,0.741996,1.085916,1.192836,1.013003, 0.9320,0.6745
0.730711,1.158835,0.808609,0.869553,0.665977, 0.9309,0.6757
0.912862,0.703822,1.024700,1.778506,0.532458, 0.9312,0.6746
0.849518,1.168433,1.153799,1.095951,1.282850, 0.9320,0.6749
0.749971,0.933493,1.485428,1.202500,1.329111, 0.9293,0.6744
0.885390,1.199001,1.301069,0.895093,1.376870, 0.9292,0.6746
0.584935,0.814691,1.312568,0.556570,0.918965, 0.9325,0.6736
0.919586,1.494605,0.980656,1.517738,0.863580, 0.9318,0.6748
0.973701,1.693789,1.335774,1.475972,1.425626, 0.9309,0.6761
0.817236,1.351073,1.079810,0.730164,1.198566, 0.9296,0.6739
0.667354,1.109768,1.431538,1.013433,0.733604, 0.9356,0.6718
1.299620,1.036623,0.979526,1.208913,0.695929, 0.9300,0.6751
1.026238,1.552701,0.780919,1.027903,0.990137, 0.9308,0.6749
1.545967,1.267920,1.080802,1.483439,0.906201, 0.9310,0.6745
1.487176,1.217389,1.061197,1.069017,1.523720, 0.9292,0.6750
1.055946,0.991227,2.026582,1.054523,2.053258, 0.9308,0.6719
1.251321,1.190492,0.821714,1.558654,1.140549, 0.9293,0.6743
0.937683,1.221431,0.957406,0.950046,1.213012, 0.9291,0.6756
1.062317,1.247030,0.822121,1.642605,0.555813, 0.9325,0.6728
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 2.255028
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 2.218145
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 2.111341
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 2.277008
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.960762

Test set: Average loss: 2.0128, Accuracy: 2869/10000 (29%)
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 2.029286
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.852758
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 2.040926
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.855952
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.716146

Test set: Average loss: 1.8409, Accuracy: 3533/10000 (35%)
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.746353
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.803473
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.816147
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.877771
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.678546

Test set: Average loss: 1.7372, Accuracy: 3805/10000 (38%)
Train Epoch: 1000 [10000/10000 (100%)]	Loss: 1.567754
