0, 12974.887411748654,12177.16463559766,11221.92298764207,10827.970971634992,10705.413464766609
1, 12051.316360417217,11400.585812317519,10740.658431265028,10879.896524597107,10927.634028910385
2, 11483.058161951341,11031.669480067905,10550.201482197339,10921.995242986444,11746.738872058391
3, 11190.896116068106,10739.025154893712,10539.055804701648,10696.7692685822,11222.213947957232
4, 11106.594044040477,10651.151175747913,10555.345574893343,11383.274501451955,11726.85240089393
5, 10965.654954188145,10685.705756418607,10707.610832846241,10627.17840290849,11348.962013973693
6, 10904.77439486924,10580.940611476606,10619.634932501345,11864.935054967362,11642.583514430231
7, 10794.128871170098,10592.365142001046,10693.928429236668,11247.583862821513,11061.144049088969
8, 10794.945450635247,10520.819334012527,10687.917826559444,11505.963696788334,11178.576520483675
9, 10776.779938359075,10752.009025522757,10581.13071161165,11364.508940484318,11519.3430466441
10, 10760.806111341812,10674.142471564528,10766.224332498188,10944.367189545297,10842.553085411499
11, 10748.606113772325,10520.669209424037,10901.808248127601,11134.45261244431,11529.537785919609
12, 10738.517803258554,10690.874355247875,10719.551745525274,11601.429970349634,10647.70784793082
13, 10759.871549782445,10690.166849720576,10902.89979792108,11811.012461552198,11612.195708464691
14, 10759.994788687722,10745.94293423863,10921.740873413632,11897.754973390955,10959.1037622672
15, 10686.75324197923,10897.337585948637,10966.588581866788,11346.832047372343,11276.760808377398
16, 10713.491135743272,10958.15028673445,10939.154294834341,11447.711364420775,12466.234132219244
17, 10752.95190138871,11186.417296098463,11213.8041437529,11770.31793640049,10452.960348203445
18, 10759.688957928005,10927.784361506241,10725.519933282754,12029.895095076597,10251.451688984836
19, 10790.832030059692,10935.247416877266,11160.215493255104,11100.422553223572,9992.176289059178
20, 10810.800843827436,11128.493873253376,11210.24038573498,11324.46804747498,10557.56027743303
21, 10865.530577746988,11044.585168610882,11488.318701245018,11392.479814201766,9886.901681129226
22, 10821.983150918986,11134.82064216136,11148.435314718392,11524.120418715338,9638.800004239789
23, 10802.692308422522,11189.968022319254,11008.346669376724,11191.918448430486,10134.779192730983
24, 10767.309537433244,11001.193688388732,11006.205634861264,11434.073289084858,10247.181798593956
25, 10831.351228212223,11169.429315698897,11237.226824276771,11108.489076253407,9420.811521397602
26, 10792.563493376172,11271.559564632613,11184.68689380706,12127.178342522904,9687.10145070207
27, 10853.483586520666,11283.570465501614,11364.49391187008,10537.407559402975,10481.824693203107
28, 10797.937182148547,11177.437971389647,11467.426984112813,10495.020861010255,10474.181893766894
29, 10863.941616793521,10975.1825414718,10968.167146431848,10638.309462486868,10263.081311500862
30, 10764.744602556846,11130.328910381764,11108.895201528576,10922.1473416495,10138.631382777343
31, 10771.907419264056,11377.136096606177,10843.929713647074,10978.56645992044,10117.000922064162
32, 10959.499152410188,11351.993202650418,10817.201706235817,11412.684424578845,8794.22728567738
33, 10954.274190459457,11310.984616510592,11248.647870784314,11151.975033273968,10270.255323276759
34, 10951.549495988533,11185.061957240572,10849.833086206516,9844.799276921702,10914.317657026704
35, 11002.811817094429,11221.367579053996,11413.815072813435,10860.613483734209,10101.144860542066
36, 11021.587507264423,11136.240693323634,11143.382528804756,9799.85456759285,10712.256553412475
37, 10967.984673917332,11225.879948426415,11270.606106809912,10309.193736522784,9534.991736435319
38, 11017.001827465023,11449.238019446695,10966.929540435565,10563.540980637592,10761.478680515042
39, 10970.592221846524,11157.076416935997,11296.300077169028,10013.414901627284,10824.905458043897
40, 10978.376381367592,11071.05231546557,11593.673053893355,10246.449175312579,10511.473466439289
41, 10992.509007040127,11233.729320405211,11603.669323650674,9771.289224358125,10049.809345011667
42, 11008.451240689923,11304.982468876722,10983.20917159427,10622.728888310094,9889.25085175286
43, 10984.856549696136,11455.328046903527,10893.020379879257,10425.929664501175,10670.89442967333
44, 11168.820132950106,11145.391465553254,10760.703853488465,10091.656527194094,8636.309026391335
45, 11038.367168114686,11056.672216606312,10579.729787018126,10381.002704856513,9000.420643312224
46, 11071.422835192356,10827.546866108521,11083.127638189026,10853.982542318623,8886.882585791398
47, 11007.951012343297,11177.98116971107,11156.987044699434,8891.110782466425,9550.520381485698
48, 11159.314253889323,11447.235332632634,10595.08277205013,9905.269402214812,9535.853449697948
49, 11136.861177237,11424.02407079449,11393.78746640005,9988.528820311201,8717.557306913259
50, 11075.083661737774,10824.421305421394,11104.813066494526,11407.33375255647,10203.90391220577
51, 10913.443301972206,11266.654608139825,11283.766766587756,9419.464955415006,9531.76687457868
52, 11003.214576650593,11346.182839547748,10432.182562609578,10276.546331470312,9830.942336661628
53, 11093.681717644375,11190.110860666144,10967.886208021235,9908.334704236622,9763.916643427836
54, 11181.007489182477,11167.244683055376,9906.157762413135,10895.414737837804,8653.00266160393
55, 11036.18419811522,11081.05665183044,10577.919239177492,9575.127929915523,9140.088712043507
56, 11086.29938093138,10701.549246796338,10663.648719116954,10622.413557136328,9079.854670305409
57, 10987.363272150998,10720.367857069383,11433.681547749757,9272.459770128633,8961.590776669125
58, 11055.86974317819,11197.614946289179,10840.559042859475,10978.894315178271,9175.87590855445
59, 11072.86984075994,10932.184477056542,10692.142025682177,10225.34799960214,9157.643907666663
60, 11212.624001133807,11784.37314666939,10242.200982501008,9531.592032374401,9422.234198396707
61, 11088.499882774591,11149.885703536673,11573.24101068451,10440.796250782516,8830.994273171416
62, 11084.411034183715,10920.580017126704,10521.190422847932,10225.792789176634,8973.81373328939
63, 11105.468913394408,11359.061221379809,11012.438394589748,8664.666332836168,9213.83863867077
64, 11204.96346544309,11082.121842651768,10584.0967911202,9306.12303450721,8860.904209095524
