0, 14422.947573476986,9849.061004731502,11192.935252875051,13877.56212771085,14767.309309613767
1, 14056.138813254802,10771.197324955161,10532.868278567707,13557.854095814464,14585.86834433716
2, 13424.7158210189,10713.064432103574,10548.261797954738,13279.929778068617,14414.241344944483
3, 13930.256579713092,10091.729737328127,10585.924956005241,13016.645459279991,14282.37171453941
4, 14427.719893809202,10259.249972162448,10670.596295423326,12747.019395924617,14187.11140942446
5, 14427.71925027486,10436.432127639495,10348.120851805987,12434.832205497203,14115.667169083781
6, 14427.718613567817,11287.071035628733,10607.63162394938,12181.48739133032,14058.202061801232
7, 13813.030100253374,11154.920932574252,10317.576893736628,11997.708455290827,13976.921800072856
8, 14853.935719874275,10363.963379935676,10809.081413830569,11870.302560470307,13891.121948082024
9, 11875.44949015364,11673.712190465632,10640.281301131135,11722.267264367321,13816.81614917808
10, 14405.353458358602,10648.426799112429,10254.91151501916,11587.588259758619,13750.398229686163
11, 12886.189561425499,11310.10097802,10553.233619937193,11477.958058273398,13638.731587596183
12, 10651.695670720608,10078.328185086322,10487.81491279146,11386.463097336471,13524.156121165697
13, 13477.219305604056,10855.853167052734,10489.414389511141,11287.874352777408,13451.65385765992
14, 10959.716480958801,10891.35754762335,10544.608023853298,11203.142079770574,13392.312276542563
15, 10009.766216071963,10971.212158627974,10500.89327721086,11145.802142008093,13330.126133703792
16, 13081.848710388822,10798.338630026348,10816.120096363238,11140.393753074397,13267.028819832018
17, 14923.295886877639,10329.514094570686,10412.910061116676,11074.228814995806,13200.82036123363
18, 10207.180972607319,10698.811523720642,10760.401344684098,11085.822698403494,13137.46847659376
19, 12706.387401733895,10374.857934543543,10390.04983280045,11025.946253527103,13084.149529869968
20, 10011.783283654764,10470.336811753721,10650.74039037327,10973.784150784619,13035.853118443907
21, 11417.729702659017,10806.099807570687,10073.636398577633,10965.313762261016,12990.381403797071
22, 9864.825688850518,10726.143184922514,10415.125260662067,10940.303397793698,12947.66993243236
23, 11091.151793739773,10672.24993777957,10693.259978982842,10936.68776933945,12907.048223164045
24, 10539.905147210293,11406.865773789857,11055.409384269105,10837.680090294492,12867.938505547609
25, 12534.671113463728,11603.559652834727,10805.227105774205,10853.72245307844,12829.840689818333
26, 11717.551004777353,10957.487036833656,10043.597774162707,10812.065530018153,12792.561114543678
27, 10668.322920338196,12321.38144493918,10547.506648674442,10840.966699163873,12755.860041458816
28, 10156.299064144489,11806.090177224201,10060.271140189292,10807.503534901001,12719.623051313592
29, 10272.453867980357,11257.380584294699,10616.193525045963,10750.521215631063,12683.81008914043
30, 10342.924614260963,10661.517472024329,10062.95275424053,10702.08890305282,12648.357064465843
31, 13551.641391383757,10985.86714022078,10248.865986496232,10684.197537825225,12613.24981793523
32, 10709.96823531132,12193.40176490154,10211.60019706728,10661.64898625598,12578.518323510072
33, 10432.404907046004,10098.277607793585,10378.677529835335,10748.133177770556,12544.137221909028
34, 12065.13570293422,10332.615419640053,10559.526075071688,10659.511146635241,12510.123856068285
35, 10280.02552799602,11502.377333631,10430.544103350361,10593.19358860021,12476.515160655828
36, 12579.224988693177,9922.674378876882,10411.2513454123,10622.611375784834,12443.289366639974
37, 10191.578005415038,11449.38224782929,10269.426937365632,10622.44868493292,12410.518468596689
38, 10536.044020682599,12084.323069217726,10008.283678847307,10623.86281211252,12378.15919516882
39, 10198.74611218013,10763.99750040522,10366.570483892723,10564.230031001965,12346.290375261531
40, 10484.819212453967,10026.083473013618,10326.054877331266,10600.574139803472,12314.890088023372
41, 12189.186447906852,9106.723153045394,10430.005525364739,10555.63557635128,12284.063559267444
42, 10070.882879836665,10434.799526023859,10314.475944299524,10565.458253094264,12253.758655119122
43, 10453.635521175422,11966.208319406596,10124.865774461303,10549.320418828022,12224.031726990888
44, 10161.71300954264,10209.991123482057,9664.964022983922,10506.692458125453,12195.007449171804
45, 10205.699508398448,10291.433139110337,9897.375420667498,10548.635633041322,12166.6098548599
46, 12399.161606422122,9313.75863892358,10098.0971465656,10542.417282357115,12138.801174104112
47, 11113.89970768643,13429.351789562978,9874.173414815079,10514.01723811743,12111.652746108579
48, 10315.5741921358,10127.918660181627,9949.674589620246,10504.139181209357,12085.203478934482
49, 10027.726712477972,10600.882756131748,10880.603620416518,10503.696678320359,12059.323464314772
50, 10260.016657027862,12465.363456663144,10130.13951583739,10461.07053582458,12034.192732061792
51, 10112.641911179446,10709.415998633662,9577.753383802416,10484.781673993635,12009.7239126386
52, 9982.53767344302,11073.120439530565,9685.370712608394,10473.114243690945,11985.83288607124
53, 10929.103889439944,11384.045960994,9892.553781487899,10483.78120493076,11962.507748180664
54, 9953.775878305207,11084.244253055605,10102.631652547847,10532.540260937727,11939.899544504573
55, 11681.246728521503,11069.558820939803,10262.056484090861,10489.241744850793,11917.871017039095
56, 11467.0433754278,10323.964013100387,10224.408110482851,10495.584398048146,11896.306851893867
57, 10781.630270405043,9942.865241456157,9424.443070644344,10511.687963559874,11875.20512204448
58, 10598.872260531858,10259.714705403547,10275.403585066586,10393.578569828916,11854.62039815085
59, 11196.195697145262,10150.079734927527,10403.872987282106,10486.516567543918,11834.404251220783
60, 10691.616333153648,10447.968760805972,10957.092625172187,10429.130844674899,11814.4895941952
61, 11203.01501886806,11107.775295167698,9661.93275701644,10376.330360030663,11795.085180494363
62, 10291.00157561827,10000.050753182642,10155.173274518313,10427.30089577796,11775.93338901103
63, 10707.171748496634,9820.461745606686,9582.286786482075,10442.071960613075,11757.200840164029
64, 10994.326935134402,10778.68559057921,9662.570740864427,10387.629103871752,11738.522783620383
