,0.39810717055349726,0.15848931924611134,0.06309573444801932,0.025118864315095798,0.009999999999999998,0.003981071705534972,0.0015848931924611132,0.0006309573444801931,0.00025118864315095795,9.999999999999998e-05,3.9810717055349715e-05,1.584893192461113e-05,6.309573444801931e-06,2.5118864315095797e-06,9.999999999999997e-07,3.9810717055349713e-07,1.584893192461113e-07,6.309573444801931e-08,2.5118864315095794e-08,9.999999999999997e-09
1,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001,0.6772500000000001
2,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5050000000000001,0.5231250000000001,0.7461249999999999,0.7012500000000002,0.6882499999999999,0.68075,0.67875,0.6775,0.6775,0.6772500000000001,0.6772500000000001
3,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.49499999999999994,0.709875,0.711875,0.6945000000000001,0.6848750000000001,0.679375,0.6783750000000001,0.677625,0.6772500000000001,0.6772500000000001
4,0.635625,0.6355000000000001,0.635375,0.635375,0.6355,0.635875,0.637625,0.639,0.646125,0.7020000000000001,0.5050000000000001,0.7755,0.7198749999999999,0.7002499999999998,0.6887500000000001,0.6815,0.679,0.67775,0.6775,0.6772500000000001
5,0.496125,0.496125,0.496125,0.496125,0.496125,0.496125,0.496125,0.49624999999999997,0.4982500000000001,0.524625,0.525875,0.7264999999999999,0.7274999999999999,0.7035,0.6913750000000001,0.6833750000000001,0.679375,0.677875,0.677625,0.6772500000000001
6,0.5122500000000001,0.5122500000000001,0.5122500000000001,0.5117499999999999,0.5121249999999999,0.512375,0.5123749999999999,0.5117499999999999,0.5083750000000001,0.5050000000000001,0.638625,0.7835,0.73125,0.7073750000000001,0.6928750000000001,0.6846250000000002,0.679375,0.6783750000000001,0.677625,0.6772500000000001
7,0.559,0.559,0.559,0.559,0.5589999999999999,0.5588749999999999,0.558875,0.5605,0.5635,0.552,0.6244999999999999,0.738375,0.7367499999999999,0.7112499999999999,0.6962499999999999,0.68625,0.680375,0.6785,0.6775,0.6775
8,0.77175,0.771625,0.771625,0.772,0.772375,0.7725000000000002,0.7716250000000001,0.7707500000000002,0.7702500000000001,0.678875,0.688875,0.781125,0.7434999999999999,0.714375,0.6985,0.6878749999999999,0.681375,0.678875,0.677625,0.6775
9,0.759875,0.7602500000000001,0.760125,0.7606250000000001,0.7606250000000001,0.7609999999999999,0.7615000000000001,0.7602499999999999,0.753625,0.650625,0.6435000000000001,0.7488750000000001,0.7464999999999999,0.7175,0.7,0.6887500000000001,0.681875,0.679,0.67775,0.6775
10,0.7393750000000001,0.7394999999999999,0.739625,0.7393750000000001,0.7396249999999999,0.7401249999999999,0.74,0.737875,0.7289999999999999,0.69525,0.6285000000000001,0.7790000000000001,0.7497499999999999,0.7211249999999999,0.7012499999999998,0.6893750000000001,0.682625,0.6792499999999999,0.677625,0.6775
11,0.709375,0.709125,0.7092499999999999,0.71025,0.710875,0.712,0.7118749999999999,0.7095,0.6936250000000002,0.650875,0.6043749999999999,0.7562499999999999,0.7526249999999999,0.7247499999999999,0.7025,0.690625,0.6833750000000001,0.6792499999999999,0.677875,0.677625
12,0.5722499999999999,0.572,0.572,0.5718750000000001,0.5720000000000001,0.5725,0.5715000000000001,0.5685,0.557875,0.606,0.6039999999999999,0.780625,0.7555,0.7275,0.703875,0.6915000000000001,0.6836249999999999,0.679375,0.677875,0.677625
13,0.49812500000000004,0.49812500000000004,0.49812500000000004,0.49799999999999994,0.49837499999999996,0.4982499999999999,0.4982499999999999,0.49837499999999996,0.49824999999999997,0.5615,0.608,0.76375,0.7585,0.7289999999999999,0.7055,0.6918750000000001,0.684375,0.679375,0.67825,0.677625
14,0.54125,0.54175,0.541625,0.540625,0.538875,0.537875,0.5385000000000001,0.547,0.5700000000000001,0.580125,0.657875,0.7805,0.759375,0.72975,0.7072499999999999,0.6928750000000001,0.6846250000000002,0.679375,0.6783750000000001,0.677625
15,0.57875,0.578625,0.57875,0.577625,0.577,0.5758749999999999,0.576625,0.5805,0.5936250000000001,0.5945,0.653375,0.7713749999999999,0.761875,0.731625,0.708375,0.6940000000000001,0.68525,0.679875,0.6785,0.6775
16,0.7648750000000001,0.7645000000000001,0.764625,0.7647499999999999,0.7657499999999999,0.76625,0.7648750000000001,0.7609999999999999,0.7533749999999999,0.7115,0.67975,0.78075,0.763375,0.733875,0.7097499999999999,0.6955000000000001,0.686,0.68025,0.6785,0.6775
17,0.761125,0.7608750000000001,0.7608750000000001,0.7595000000000001,0.7612500000000001,0.7615000000000001,0.7602500000000001,0.7566250000000001,0.7478749999999998,0.702875,0.6632499999999999,0.77575,0.765375,0.7358750000000001,0.711125,0.696375,0.6868749999999999,0.6805,0.67875,0.6775
18,0.7379999999999999,0.7381249999999999,0.7386250000000001,0.73825,0.74,0.74125,0.7391249999999999,0.73475,0.723125,0.7056250000000001,0.6561250000000001,0.781,0.7675000000000001,0.7382500000000002,0.713125,0.6975,0.6871250000000001,0.6806249999999999,0.67875,0.6775
19,0.735625,0.7353750000000001,0.734875,0.73475,0.7364999999999999,0.7373749999999999,0.736125,0.7303749999999999,0.7135,0.6930000000000001,0.641625,0.7771249999999998,0.7687499999999999,0.741,0.714,0.698375,0.6878749999999999,0.681375,0.67875,0.677625
20,0.650625,0.6502500000000001,0.649625,0.6496250000000001,0.6523749999999999,0.653125,0.6487499999999999,0.6393749999999999,0.6174999999999999,0.623625,0.6310000000000001,0.7815000000000001,0.7695,0.7434999999999999,0.715125,0.699,0.6885000000000001,0.681375,0.679,0.67775
21,0.58,0.578625,0.578125,0.578375,0.58025,0.579125,0.57575,0.5653750000000001,0.548,0.5733749999999999,0.623875,0.77725,0.7711249999999998,0.74475,0.7165,0.7,0.6887500000000001,0.681875,0.679,0.67775
22,0.5167499999999999,0.516875,0.5167499999999999,0.5173749999999999,0.515,0.514125,0.514375,0.5166250000000001,0.52525,0.5475,0.63725,0.781375,0.772625,0.745875,0.7176250000000001,0.7,0.6887500000000001,0.68225,0.679,0.677625
